id,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,category,ts
4aeb881e-0bf9-4c38-8c86-1317d38188d7,48.508516,420.945289,590.807695,149.5306,254.941898,15.781542,735.073431,159.337527,C,1670000374
5fdc8c14-0d55-4a23-942a-d1b596f4a9d6,877.618756,937.942678,19.454891,318.665069,471.370516,639.333608,91.604401,260.384799,B,1670000375
503fd078-a3b3-4e65-81c9-e76f52c11ad7,214.086925,313.872492,457.343897,337.98027,357.841222,566.968461,85.347527,168.197684,C,1670000376
56c8b3cb-282d-4c71-8360-5db5bd1048ff,414.219581,202.363554,991.73393,484.599175,97.115254,660.887304,815.510977,629.087952,A,1670000377
e3f69e21-6048-4e1c-b3f3-873b2936eb28,436.048696,135.871961,88.484447,961.143936,11.184869,892.501861,332.031038,476.825997,B,1670000378
976b26fb-7589-4ca4-ad9e-7b6aff6c504c,459.878827,814.342208,363.212843,650.175862,975.975111,386.917848,587.51409,227.162915,A,1670000379
4df1449e-2090-47dc-9d2c-8f318b14568b,404.072548,889.871481,110.147161,729.684003,619.527617,485.64159,314.486414,205.159577,D,1670000380
89ace799-a383-417c-b529-d8cf44575457,192.70277,70.756828,205.979609,130.371045,897.358078,710.195588,650.017872,873.555159,C,1670000381
dae9517e-2677-4b80-ae35-0620e9b0108e,486.247715,201.801817,372.909611,667.450925,649.56918,376.725127,227.171017,302.869481,C,1670000382
ee097e56-cfe3-41f2-9508-ab00be7db2e8,97.433929,216.840212,209.40735,214.924802,659.305926,286.641613,573.824727,190.52335,B,1670000383
82c0b5a1-decb-4441-a6dd-d8890bf9c56a,412.838267,361.009038,922.730844,278.518695,836.014809,389.827196,336.647231,383.591891,A,1670000384
36889be3-cf5a-4b9d-a454-0b6397bd7e8e,606.17057,398.884888,784.586534,224.810908,453.805403,682.676358,655.760215,640.648561,C,1670000385
b0b517d1-c513-4036-96cb-230198f2743a,671.591899,838.969891,726.748302,526.851647,853.783624,94.414519,536.236632,206.694321,A,1670000386
74dd6fd6-5f81-4889-b570-0483d24b975d,182.427849,332.642302,324.521731,96.600089,84.599304,286.471705,483.278066,733.661584,C,1670000387
ad30719b-2c6a-402a-a8d1-8bfc9ebc799a,788.706382,569.086232,654.041533,817.784713,22.327109,174.312351,505.070091,473.555331,D,1670000388
db609861-8e4e-40d9-a048-12cc0355fe8c,921.641763,63.519496,808.888385,802.731902,173.966303,615.371563,222.204881,943.942268,C,1670000389
f0868ad2-2e40-4967-a9f0-9b7eb1cf35cc,162.771447,173.244384,807.191115,548.324446,408.455061,319.402403,934.962787,695.193297,B,1670000390
a3b2ed94-9171-4de2-8afa-7a443270afe2,107.450183,212.010329,482.89659,995.259177,901.633117,805.545055,489.36549,248.085672,A,1670000391
31bc6e0a-93c4-4b03-b6fa-2d51661c52a0,263.819478,642.396306,247.725478,946.474204,166.201911,511.110308,709.198816,622.096711,B,1670000392
f09e2d1b-64e7-4ec9-b6c7-4183c3b888a9,482.320019,796.747158,426.377235,551.695959,842.886736,506.291425,677.173135,209.530182,A,1670000393
d07b741f-eaea-42f7-b465-78403d5579a2,55.695106,137.654485,515.365998,43.033813,54.242792,70.520291,673.634369,933.150877,C,1670000394
8e0a6800-2b8c-493c-af58-1aefb469b21c,403.547701,497.984323,703.669784,856.666125,288.873164,513.895706,859.651365,925.014488,A,1670000395
5587e4fa-f5a7-4d9b-a995-1c58dcf66f60,993.56736,332.290932,991.328358,797.675901,420.620242,210.14472,766.486063,338.644266,A,1670000396
214e6a39-3831-4bf2-b415-1647717b7e64,941.882944,986.64109,191.418217,932.072436,672.294258,799.448056,383.464792,971.687426,B,1670000397
ad3f2f18-81c9-4ee7-9b75-d48518be3f25,350.95522,390.515587,679.034215,441.070034,115.69612,76.647576,453.217621,125.696872,A,1670000398
0f70cb4c-fb0d-428e-bc4f-a1b8617f6d40,399.386953,658.135192,157.332507,898.255367,520.820551,908.797133,286.581142,514.734509,B,1670000399
8816f7bf-1278-4a3d-ac88-9c74aabfebbe,576.049449,435.658224,75.143372,1.875589,376.507323,156.191617,665.882132,161.600735,C,1670000400
581cd756-df8d-4148-8927-d382e0b4c88c,33.641857,220.46933,274.681294,11.353138,389.774704,589.18195,545.622027,654.413944,D,1670000401
0342fb86-4b00-4fd1-8aef-ba3e0d9c97ed,458.080818,537.658593,788.526833,990.128028,958.060933,416.661596,905.271178,959.511641,C,1670000402
39459ce3-1eee-4fbd-bc39-3cc03fc98ab3,942.078831,133.821557,844.452647,970.472471,122.724075,444.250776,924.687008,211.122451,C,1670000403
98875f90-e402-4bbb-9a0c-a153f9a22426,608.77049,805.270164,881.413041,632.044879,884.117135,761.732904,191.158551,454.797603,B,1670000404
1adec739-fd57-4098-a52c-49273ce7c9f8,399.836758,309.236021,142.86502,121.175536,989.02712,192.111947,651.833888,9.552193,D,1670000405
68dafaa2-cb04-4ad8-bf1a-6b08b2c4e8c8,731.271966,953.946156,224.819579,578.98611,924.516204,195.789891,533.270896,34.713174,A,1670000406
f13d8ddc-8807-4177-85ec-80c52a5573a7,279.521588,911.166952,91.560701,148.501114,11.674336,865.264506,860.988088,733.814319,B,1670000407
8afdb2a1-4283-4679-8e0d-0cefc8137a18,627.387636,956.663852,846.478841,448.859905,266.968359,677.005802,897.303643,657.565092,D,1670000408
6dc222e8-8981-46ea-ace1-e0962bec493a,1.048187,825.124917,661.007153,482.722069,293.9798,223.446286,287.677371,508.517918,B,1670000409
6b98f34e-4cb1-40f0-a270-1d809ed7354c,675.527779,377.476063,24.664189,856.82529,177.483369,313.357366,164.115112,433.550405,A,1670000410
9c66e28b-6601-4ad2-b7b2-aecd7079b7dd,969.673099,108.050281,232.459284,884.037234,375.946372,935.716046,464.039783,419.472826,B,1670000411
66d308aa-b08d-4d7f-844b-7cb52f416f33,458.560304,348.346401,750.863968,166.974318,757.247223,5.447142,797.079697,982.953653,B,1670000412
ac06289a-46a3-412e-a514-8e389de8d2c6,897.993884,216.154333,72.673964,703.706352,964.918344,789.119639,703.071152,250.197028,D,1670000413
04d7ba16-bf48-4178-b339-03e1c87dd242,730.99652,393.578737,838.167754,833.826817,419.332483,672.451595,977.649596,44.243132,D,1670000414
678e02c7-37b9-408a-afc9-b8161f7a3662,206.599125,552.634944,193.124394,24.926434,130.966419,7.031912,198.661222,22.309885,D,1670000415
ef435aff-640b-411a-97af-1b28d2cdf3b4,766.906861,681.169846,594.276367,499.068104,401.130725,654.5884,598.184727,611.278116,D,1670000416
55227485-6783-46a2-8f7e-2eaf28e60bf0,886.508623,853.87966,570.718598,899.808404,42.346205,706.173066,357.211152,474.722538,D,1670000417
bd76fef4-0498-4457-8dae-38ae5e98a34a,478.110316,342.626961,474.468086,634.985157,355.819726,960.387049,971.434445,137.422595,D,1670000418
0af44780-3114-404e-8db1-cab32fead520,870.681264,408.994895,53.853776,352.627127,875.983475,595.107752,60.786846,441.664551,C,1670000419
d83ef4b0-81b7-43e7-a786-f12fe881d903,786.766408,475.234901,889.205924,841.779001,904.887964,636.874475,829.130475,917.366442,A,1670000420
58f29008-ab33-46fa-8da3-91f846cca178,778.123267,474.430865,686.829912,910.430414,186.572896,760.518628,297.3433,22.032917,A,1670000421
fdf4454f-8ce5-4564-8c81-5fce7635e03c,166.209847,409.108454,105.546504,280.193813,691.941454,686.486884,834.717525,224.851148,B,1670000422
983b276d-f52d-47f2-b7ec-079a1e89f654,957.935962,964.762312,203.134525,874.137795,804.465591,641.189016,946.859937,134.83036,A,1670000423
8365082f-dc68-41f5-beb6-41d3a8144c2d,675.520363,647.809122,58.659648,221.441024,880.797942,25.031713,635.329196,34.028504,D,1670000424
af4d3d6a-5822-4702-a91f-f3b2e2f5b2da,949.508884,919.262202,570.096144,520.237773,938.391463,559.131997,847.752201,947.648971,D,1670000425
b7c24f8a-d955-46f3-ab06-d85976527e9b,338.44485,276.255674,661.839954,742.316508,286.181054,141.39455,738.376523,76.636294,A,1670000426
ac8689a2-abd9-4e36-9b11-9bcad13a6828,664.358273,341.511026,183.757384,988.013382,424.604487,177.427595,278.515559,347.487338,C,1670000427
e4612260-7c63-4a05-9c61-cc3f6c689a0b,477.257073,106.223968,474.395708,510.66531,187.637607,87.962281,867.150562,581.364972,A,1670000428
737f4504-ef90-4c03-97ca-4038c764af0e,915.013122,67.045226,525.125387,964.892406,237.104778,172.540002,939.486364,73.151511,A,1670000429
c74c3fc3-4a2f-4a5d-a739-ec6d21947d0a,485.768069,253.654559,445.219175,51.529741,18.407711,238.081494,590.160731,678.720621,A,1670000430
68e8db7c-1d3a-4185-a034-cb00c231b2ab,585.050265,201.068775,211.821201,209.465099,196.655969,678.426692,22.371343,68.78291,B,1670000431
2ca29c10-b3b1-497e-8ca5-b1ef17a185eb,269.396977,476.871379,255.428847,600.260398,112.460441,765.851646,156.811035,560.327718,C,1670000432
a65e8ef7-0290-4629-bb4e-0cfa27ec369d,248.163735,833.907947,832.94094,93.183689,204.100412,367.183238,289.241874,740.298013,A,1670000433
15dba4e3-9a04-47cb-bd7c-e55b52199cb2,44.814017,533.250419,694.222041,446.91192,310.866228,609.726307,36.566412,61.813842,C,1670000434
35415dd1-d687-4776-be85-d9381b1dffda,48.777666,315.884835,542.983171,853.536548,792.503064,431.473637,625.558379,403.207412,C,1670000435
4d0a6bdb-ad1c-4a32-b209-cc08ff602403,917.117736,577.136377,329.790519,722.80654,437.046109,722.176026,476.101436,562.605191,C,1670000436
d16ecbf2-48db-4e5d-a706-be1fef3b9798,412.670602,839.838442,362.492248,473.188492,935.989469,646.391041,368.304546,938.106021,C,1670000437
9829489a-dc55-42f7-bd19-1409ea7b06eb,819.695873,272.37265,438.965472,198.723075,495.817214,854.01158,227.98994,605.337015,D,1670000438
26b54b12-4f3e-4c0e-9296-ad72bd4e56d5,419.410571,136.078149,878.11476,459.417406,357.529352,501.490118,192.207843,738.720836,C,1670000439
024006fd-b48e-4353-aab7-f149055aeb9c,825.6004,432.797522,451.746481,629.182863,598.59156,820.946611,669.339308,281.57812,B,1670000440
8c2dfccc-45d2-4649-a7c7-0b8acc73add4,57.525899,336.594007,206.97337,142.497174,770.409542,180.710362,777.876262,558.700985,B,1670000441
30f84638-0f15-446e-b49b-57534066e7f8,292.803041,266.370538,957.819288,347.741588,520.847189,207.170802,412.264112,91.615621,B,1670000442
e99a44b4-3c4f-4c41-873a-29665fdc1f92,52.361834,774.752483,580.637924,198.630054,433.790892,915.026703,197.319972,674.479381,D,1670000443
222828d1-5559-4e7b-b85f-0b63ad257d90,968.642885,246.831273,422.689445,20.782226,464.876608,589.063542,259.130648,91.189106,B,1670000444
87a973de-bb56-4e02-b9dd-ecf4aa2ac47c,314.568132,8.700613,218.156627,713.145061,759.280305,63.79664,167.912832,145.673608,B,1670000445
839ef28a-f718-474c-9072-57af7d495d9b,868.49775,821.92761,178.580026,397.637601,498.817347,351.385579,468.127032,901.662226,C,1670000446
fe3cc006-413c-468f-8a4f-41a07fbf5fc4,305.659427,319.165119,755.266593,263.301127,377.050213,445.608945,709.861617,634.095584,D,1670000447
e1ef9e83-7103-4578-a0c3-06fbf1e63a6f,599.623116,856.787714,408.50122,942.053748,910.215108,427.662149,31.09055,313.056695,B,1670000448
d232b4b6-ddf4-47bb-abd6-fddb88c39efc,734.77694,210.378862,131.688533,549.231303,228.48024,475.83997,705.983427,765.527991,B,1670000449
9305e9f0-0e72-4600-9547-d7a654d85b58,379.52228,437.415433,154.894654,755.907548,322.001925,857.242536,20.819537,515.534809,B,1670000450
77c1a631-4265-42d8-a603-db689765299a,550.789226,518.488092,282.79766,941.285782,174.65519,439.60037,816.601001,271.706177,A,1670000451
d695b7da-0b1e-4123-95de-0d562d6d7dda,376.059184,584.097586,650.167157,23.715276,817.756231,576.857277,434.721885,506.532434,A,1670000452
439169b6-e575-4b53-8cc3-7bdb4e9fe1aa,39.119842,456.381593,873.056428,894.85138,959.711038,679.019069,765.068609,944.764485,B,1670000453
9e067b68-9c0d-4de9-a417-f1c8e28e34bf,171.788791,4.611491,129.348622,390.374799,629.983911,74.367333,342.44124,355.70801,A,1670000454
75be5ffe-3923-47dc-a485-c68098ed913a,883.34919,59.790147,534.035602,446.171004,442.499904,421.418076,35.386858,660.307878,B,1670000455
1c652d12-3cf9-423c-a53d-62c9daced67c,157.966878,606.929731,620.989784,447.961226,853.462386,14.086572,967.841517,918.936171,A,1670000456
02dc9833-cdf8-4547-b693-4993bf1f475e,916.363426,403.870898,276.259507,360.327511,694.644371,432.321482,803.697524,362.747003,D,1670000457
3fb84789-153b-4831-8c97-348159d61ec0,980.081253,669.1039,585.745034,899.602015,463.59323,642.891153,258.235779,20.404357,B,1670000458
13612b1d-d74b-4ab6-967d-6233a638038a,471.352339,614.066157,447.66831,27.190903,782.169061,124.460984,606.16849,699.334406,B,1670000459
885de16e-8924-4c8c-8f31-ac8e4c5fbcaa,565.250352,103.916275,669.256951,194.509855,442.543979,171.611384,683.754829,261.884681,D,1670000460
a7262807-7b6e-4e4e-ba4c-1d9d2c977165,376.103791,867.873599,490.158549,405.057788,699.223416,695.977842,469.457634,563.730377,D,1670000461
3c1978d4-0412-4f89-84b3-8aed4669e27d,768.544155,604.252943,492.511889,130.340147,382.41125,939.369131,277.988433,281.647506,D,1670000462
30cb2c22-c3c8-4a63-b21c-d9927f8b7767,879.456776,301.175331,982.474151,836.244603,960.968347,53.774666,978.185647,383.781826,B,1670000463
04142597-07be-4660-8338-2a89393d85b3,889.438421,352.63604,794.460288,22.10255,831.818186,256.408817,749.557888,742.387865,A,1670000464
fe9c8c4d-dc18-43d1-93a0-a08e54b7802f,253.466698,65.817951,646.591713,199.6005,72.821993,729.673706,781.116578,534.359319,B,1670000465
a03c5e61-07fc-4832-b35e-54e2ff5c0452,510.758322,688.295311,851.627707,710.354628,344.186752,666.937885,89.557679,33.107884,D,1670000466
9b8cfb4f-d4ea-4fc8-bf30-80c29eda2afd,183.148446,218.830846,739.926645,339.189758,644.121793,394.888535,996.921696,808.891333,B,1670000467
0a18e289-24d3-459a-ba6f-5ae8f82a864b,603.516818,868.292253,55.18476,424.308091,439.85787,988.69229,8.373173,694.957284,A,1670000468
d5214eaa-efb9-49cf-a8dc-cd665cb94711,771.835307,903.39647,690.240161,776.362389,945.975469,206.668376,971.741979,941.021362,C,1670000469
048ec799-10af-4e4c-ac47-5ecc9f718536,420.374926,231.194254,744.507291,120.148317,687.15517,549.841866,811.663413,677.733813,B,1670000470
5380bfe1-371e-4e67-89bb-66b93dfeea22,95.834033,878.925836,448.077933,890.698328,665.387302,450.867017,639.788455,286.748398,D,1670000471
4860d56b-c07f-4b29-a291-cab1d37691cc,357.162664,365.289531,939.208792,975.155088,265.916829,814.734907,583.409677,12.831497,A,1670000472
e8e6aa28-d354-47fb-a492-6e66028860eb,229.427038,882.757061,593.89902,98.859532,655.155501,326.903502,447.809158,785.932414,A,1670000473
be8a48df-48f3-447a-ac6a-9ed95888bd8f,387.316802,408.794315,723.740694,748.316459,416.460583,334.66614,479.68797,793.594251,D,1670000474
8466bd72-6c29-4dcd-9be3-d90f1d640698,663.92812,977.810941,53.068091,184.140809,464.781464,188.561648,656.595344,327.186321,D,1670000475
505a1eb5-263c-4708-9d64-9c37ea908a5c,957.756477,643.792609,645.632151,570.015968,783.88294,554.170938,548.131275,932.724406,C,1670000476
5b70c3d6-bc53-4284-98fa-8208ecef3c65,301.092386,987.78845,229.263747,692.206452,349.203329,991.827118,602.757682,104.714497,A,1670000477
7ae57622-e4e1-4e03-a3e6-5edac6feb950,889.311939,384.054995,229.136893,107.324664,947.065451,514.292643,563.757463,431.778893,A,1670000478
1b361b16-44fb-4353-b723-d9d6371f0f6a,35.097985,859.57921,141.467788,259.305101,418.515799,737.464091,69.594102,558.439041,D,1670000479
f5ecd18e-039b-46a3-b29c-4096fe33ca8f,958.472536,703.652607,654.509633,395.6157,256.289608,641.613429,271.061638,817.742708,B,1670000480
05b6797f-aa1e-4ee4-829b-d324c4af0229,447.262997,850.586821,457.166239,869.591357,212.731527,230.42632,341.26779,647.953814,D,1670000481
54a447ff-f0bb-45ad-8e5a-a67050abb212,771.350614,708.253125,592.48783,755.025136,727.826458,506.208456,600.983603,896.37182,D,1670000482
eb4cdd80-cc00-44cf-af6a-6691a833c1f4,817.109711,778.115375,113.969907,103.792712,362.784394,297.57506,368.069141,148.022869,C,1670000483
0d741631-a8cc-41be-8dfb-7dac9296e836,281.837273,510.416924,931.006285,179.495925,431.259895,658.775559,800.607246,915.991207,B,1670000484
e26f21b2-686c-4ac3-9533-e1de3773a643,480.822245,668.056045,32.924734,171.505577,455.85246,209.10984,944.756441,132.052371,A,1670000485
1647bce2-ff34-4cb9-bbce-cc81523bfe90,693.520252,799.009812,126.125888,542.60473,565.960887,117.789664,58.562443,696.727381,A,1670000486
17bab2c7-ac07-459d-809c-c3fa49010777,266.642368,272.298915,364.835409,639.190825,753.022098,419.037856,711.00297,522.418511,B,1670000487
7ab72c8b-ae92-41cf-a3c8-cf58a826a953,600.518139,326.02206,905.728408,348.875224,852.847475,330.948274,773.159922,255.14544,D,1670000488
18824773-039b-4d78-95f2-517f6037152c,828.369594,551.745342,453.388647,913.073675,298.583995,570.232991,834.423322,51.456075,A,1670000489
86bb38b5-363b-4b73-b095-45125d5a9c86,325.750239,379.179048,524.022605,898.128527,890.321595,419.287568,502.227599,315.390459,A,1670000490
a50b2bfb-71ea-4743-b9c3-080a4ccf8cc9,827.407449,343.864728,415.777055,407.057944,240.01224,4.090085,29.163718,946.313349,B,1670000491
0a9fb7ed-98cf-45d8-a6b4-45bb2dffdb0a,919.271437,57.365753,448.785525,602.685307,766.122383,910.312318,542.619486,129.906873,D,1670000492
5ffe3dab-1a64-4063-b699-0de37ef1e9d9,461.723537,370.694102,729.305746,628.31242,613.324227,407.67048,793.90123,510.942996,A,1670000493
1df0cd13-5c2f-4e5f-a627-e34781b3f615,200.078171,850.50552,325.76263,578.610589,518.489327,805.641438,618.523135,904.635191,D,1670000494
f489557d-29f8-4797-a5be-6bda8187d4a7,375.70866,459.929467,121.911691,378.688925,86.936587,69.44412,575.248838,668.031712,D,1670000495
8d12d9d2-ae2e-4b88-a2ca-a3728f8d7da9,61.387558,773.489837,995.288281,14.540676,545.840989,404.448711,173.845271,302.810163,C,1670000496
6bba0710-b05c-4596-a86b-2082ed38d9ab,524.293826,566.085334,293.379597,373.321207,891.443024,576.786603,966.829639,653.674377,B,1670000497
102cc2df-30e3-4927-be52-fa0cd914a6f1,997.903291,981.586265,975.423557,539.994368,599.492138,606.94371,98.335462,215.148791,C,1670000498
8168c4c1-e608-41e1-aff9-4fe29ec1a15e,525.101969,104.525617,223.293544,684.127172,544.614853,897.092718,555.729126,649.518244,C,1670000499
3689f2ac-afbb-478f-a3e2-0721148d9029,214.316448,489.602351,717.037463,43.200061,546.081171,408.452462,36.853244,89.78151,A,1670000500
c7d2ccf9-383a-45f1-ac50-b361be1077eb,943.939529,974.07167,668.401819,198.231883,183.414232,386.58998,754.222796,606.720983,C,1670000501
480da609-f794-46ea-b5f4-35ce20b82ad2,275.153201,231.013628,936.510453,318.485504,772.720086,779.024441,905.167204,415.093019,A,1670000502
0f393d7c-e813-4164-9120-924f864535d2,380.595205,393.95608,174.559756,87.184072,339.689041,115.482288,721.967395,738.679317,B,1670000503
ba065ff4-bedd-4b85-b61c-dfbe32ed7929,838.546572,585.456045,33.436725,372.158491,89.39669,426.407776,55.609844,784.679144,A,1670000504
87f21aab-f423-4216-9e05-5455a7738fcc,945.090119,856.422035,122.918449,987.614444,43.568781,405.753642,606.395315,903.542745,C,1670000505
ca604045-1030-4497-a41a-b853128d4dac,388.04506,192.051033,706.03672,194.618403,961.816347,10.019524,701.947547,218.81595,A,1670000506
39e47790-a1de-4fbc-821e-2d47a7207066,964.300379,263.480776,392.642585,565.692295,121.567919,900.276257,129.88401,257.785131,B,1670000507
4608179a-fadf-46d9-b844-773bdb89d712,578.940584,122.113268,55.590852,490.657235,980.287061,44.716752,142.275948,938.467169,B,1670000508
6a626680-5d72-4c2f-97ac-53c2261474c8,469.492752,418.719214,849.91021,224.124996,268.834196,212.873319,86.91644,582.080988,A,1670000509
f584f9ee-952a-4983-bf96-afdd167a3463,602.915281,16.16937,708.965649,950.259431,107.506167,260.647347,75.349286,506.762571,B,1670000510
af28ed72-9ec3-4b54-8b4f-10fd38ec0833,566.830302,917.493944,0.675828,764.856752,167.221296,41.02217,925.494494,836.858627,C,1670000511
6381defe-ee95-4bcf-8721-cce357c76711,741.639103,833.330972,982.805406,265.36337,317.617064,72.085716,937.510571,246.805844,B,1670000512
df6a5ba9-1274-4e40-b15c-94c466496359,722.06704,846.434417,893.229253,201.579869,404.965036,881.447275,378.907495,607.956646,C,1670000513
c7d63c55-92f6-43ad-a3fc-663226e1720d,194.897467,488.133039,278.861889,552.225082,280.991453,35.053488,428.527509,240.53382,D,1670000514
08a907da-4575-4b6d-8ced-7726f3416f4d,902.787625,998.397587,546.331296,28.409352,706.155198,94.94791,246.675798,711.071767,A,1670000515
e15e2b34-fd63-4a7b-81c4-297e32b53ce3,224.918305,488.588187,16.829687,742.755124,723.133146,720.322645,850.306424,448.559373,D,1670000516
7e19ab8c-185f-41cb-9e56-107c2900e3e5,629.767214,735.279862,427.248228,591.307688,958.508064,913.621098,192.135779,490.026348,B,1670000517
bd1faae5-c15c-462f-8ba3-6de4f509d86d,246.289792,774.412465,893.501004,949.676056,249.306075,845.266627,415.773916,180.646391,A,1670000518
78e93ae6-a7b1-46bc-8f63-95c9bffd5520,517.825641,553.865459,252.726461,108.456264,145.144744,946.709998,598.87466,919.406556,A,1670000519
5a408abe-a548-4f70-a9d1-4d43ec812b17,479.38694,95.722882,714.558137,958.222186,925.574107,316.402399,856.751875,503.231134,A,1670000520
5fb5e5b0-fc96-41d9-bf8f-097737ae259a,848.332731,480.828649,566.346446,539.907053,284.28135,583.536373,336.421763,758.519783,B,1670000521
ce440820-1198-42c7-99ce-304e8c3ac5c0,767.882612,938.990065,294.425658,480.629934,114.82657,939.593142,918.870959,86.618608,B,1670000522
19cb3af4-f3b5-4075-b188-daea2e877bea,203.004957,354.264524,20.692685,739.959545,463.583165,708.009409,370.95977,97.662328,C,1670000523
4b20c049-2271-4944-98fd-81ce2cc59869,953.305153,581.89925,905.862103,90.304555,839.519324,321.650685,233.323419,332.423271,D,1670000524
abb74e82-fa40-477c-a7e1-e381e4d45ae8,950.119198,29.428619,296.211671,415.137318,935.368459,377.918913,574.508293,690.466105,A,1670000525
a5cea9fc-938d-4a70-813a-bc8e4c57fb97,499.050394,555.643222,220.600955,197.451634,987.819469,575.313011,524.776031,48.275943,A,1670000526
71911592-f478-44eb-9254-0ca808c6ef1d,421.155426,797.482589,715.608301,549.116208,494.940134,805.944255,683.065748,87.956533,D,1670000527
3f71257f-d2d7-4269-929a-04eb2c8c9081,122.497016,857.509275,279.109812,365.755929,393.66433,575.450897,222.925192,919.163093,D,1670000528
2b309e59-e03e-481d-9b59-a8a16d0f7f50,209.377971,813.532389,357.463089,679.423964,255.044695,60.935448,28.322493,663.976845,C,1670000529
a2f39923-2f25-4a36-97bc-f8296aaa1eb3,643.183386,235.219469,844.010122,448.532062,676.129467,947.24083,163.267183,564.278549,A,1670000530
62f7e5f3-fff4-475f-a0ba-ddd159acd97e,364.243776,530.037025,305.123598,69.568363,725.028128,627.299793,719.533186,921.159526,B,1670000531
cc846eea-ba48-42a5-80b8-8f954f56acff,230.316335,876.756303,515.865188,214.327636,604.743008,188.292096,755.805604,872.540506,B,1670000532
086f4008-96c8-4d4d-a6d9-3e5a1ba5a163,203.242861,39.910817,311.231476,932.360908,71.469081,757.758909,676.796799,912.328593,C,1670000533
5d3f0d8a-4e45-46e0-844e-00669a8cb817,82.236417,161.58524,513.889729,927.810986,822.032737,185.707321,368.377695,559.983745,A,1670000534
efb90cfe-70f6-426c-8b34-602b68e99274,660.689674,537.729238,427.553377,479.49001,952.089213,962.160196,830.384392,586.232675,D,1670000535
8bee45ae-a5ec-44c5-a403-00fadd52b765,690.869365,318.818513,736.225205,110.816329,567.897624,691.292674,309.51589,325.579643,A,1670000536
4d67f936-1ee5-4ff1-bb21-a38a4f7cbc63,583.93678,687.849686,800.470494,548.160465,926.49345,547.388927,573.716265,678.923844,B,1670000537
505ed338-e741-46e5-a273-df9695dca1c6,606.948127,867.709614,7.934338,484.895891,274.68945,610.443441,318.89064,119.082965,D,1670000538
1d3f70d8-e5ca-49d0-9b99-2ce50cf9fbab,243.877516,319.040625,651.169142,684.289124,476.156971,484.88627,912.577555,423.328959,C,1670000539
db17f0c6-607c-4334-879a-aacf1748c0cb,668.16712,793.209237,678.455113,697.680745,588.487316,281.771836,832.722611,98.113722,B,1670000540
7eeb9a00-fe23-49a4-9bba-bd6140afcc6a,845.569336,584.369707,249.404001,203.022354,985.037149,349.410247,64.041608,574.163869,B,1670000541
40c4989a-7c0a-4ce0-b8a0-50c23582d059,136.813209,312.63471,518.701474,862.674756,338.169586,886.956011,142.348724,227.785585,B,1670000542
cf053691-94af-43b6-9af4-ae2c66161281,19.402305,978.92306,559.54099,448.607981,989.359746,496.472099,638.449537,564.964087,A,1670000543
7f540738-9544-40e6-8e7d-61aaafb03ff0,699.101557,389.177324,794.598345,823.51791,407.550519,378.085967,461.682027,370.661224,A,1670000544
67b31f98-1d83-4d67-8bb8-982ab956d105,321.572471,920.325849,30.394316,121.873415,654.643139,715.376934,698.495809,755.92891,A,1670000545
3dade206-1d4b-4a3f-b93b-753f7ac9d443,163.457354,76.655235,452.996089,816.349191,353.662925,832.346229,761.199805,170.833019,B,1670000546
63491ce1-caf5-4d97-bca7-e6246f88d02e,803.577488,356.034559,530.86471,421.206248,683.420177,530.705967,660.476217,148.877086,B,1670000547
ee70de54-4960-4bb8-8c50-9b73c030820d,368.193433,351.2601,666.558824,182.974472,655.53749,775.592993,544.906729,963.589879,B,1670000548
4743d843-b02b-4ed3-ad72-aa7a7b0f122f,323.62739,461.468891,191.969303,776.951432,60.680363,882.730813,761.042625,721.380161,B,1670000549
f97afa06-94b4-4f8c-be3c-4a03bcb2d8e6,335.737002,796.813467,717.412685,555.034268,949.981585,313.675109,654.713521,435.578731,B,1670000550
a3fed201-08bc-4f32-b75c-73542e397048,853.655163,323.708765,90.359119,432.587773,736.601373,939.530835,762.038146,272.477821,C,1670000551
2f3252ef-00dc-4319-bf82-980b76f4cbae,857.267205,64.607259,760.842744,806.754757,404.11477,815.153566,781.419071,78.244137,A,1670000552
1e6302d9-1ff4-4a81-af1b-ecbf6b5f4666,784.207507,217.149402,139.523204,460.992589,282.233963,233.750691,499.077301,456.352316,B,1670000553
9a831e00-16b5-435b-a702-ae22734807b3,643.991846,17.034681,473.183476,508.952363,631.147279,766.509818,866.327743,849.269305,D,1670000554
dd436717-ec5b-4c50-8197-bd8397a93016,657.376216,977.730938,907.940756,674.156113,607.423604,731.771416,756.001381,482.724979,C,1670000555
2815c166-94e3-446d-8f07-f9f90eb5bdef,262.691109,695.881543,30.945197,896.634252,660.211426,662.438131,174.649047,517.731279,D,1670000556
6eae9a10-8b7f-4661-abb2-03f25f0366a7,553.402762,467.847543,759.32084,489.527427,857.195482,523.882982,759.356888,122.029812,B,1670000557
c8713e13-b00e-4aec-a39c-e8e868cd4f4a,438.99411,58.938415,748.81192,530.085201,165.952302,216.234787,757.969682,169.263236,B,1670000558
617696a4-8b96-4e2f-8405-7f3837bb09e8,101.774623,127.939489,884.179995,11.004451,18.182584,759.273059,441.934644,216.884243,C,1670000559
3615a9bc-a37f-46b0-8ed4-22356096baac,323.146321,75.291088,336.507666,349.945152,288.769543,959.865915,767.493056,338.313177,B,1670000560
